29,84.17756400801058,14.190579531783788
27,98.36814353979436,9.033016175132323
23,107.40115971492668,4.999954574381394
18,112.40111428930808,4.9999449885416105
12,117.40105927784968,4.999942693409746
4,122.40100197125942,-1.0824569905500396
-3,121.31854498070938,-8.83105753279361
-8,112.48748744791577,-12.722925965311267
-10,99.7645614826045,-14.205547511437665
-9,85.55901397116683,-10.589983646658085
-6,74.96903032450875,-0.08095407876041691
-3,74.88807624574834,2.4719843180999734
0,77.36006056384831,5.837966962383685
1,83.198027526232,2.741062823429223
2,85.9390903496612,3.9108351639643124
2,89.84992551362554,3.5048190334615876
2,93.35474454708712,2.9552434940446766
1,96.3099880411318,1.1468725336988985
0,97.45686057483071,-0.9105595237478274
-1,96.54630105108288,-2.6072796586982974
-2,93.93902139238457,-3.843875993496397
-2,90.09514539888818,-3.4349326185237126
-2,86.66021278036445,-2.854723290175567
-1,83.80548949018889,-1.0268789316507
0,82.77861055853819,0.9695288704226231
1,83.74813942896081,2.5996356614850114
-499,86.34777509044582,-14.268235598415336
-495,72.07953949203048,-14.315144263580045
-487,57.76439522845043,-14.246269746469741
-477,43.51812548198069,-4.999882725588557
-466,38.518242756392134,-4.999924938637331
-454,33.5183178177548,-4.999942471301889
-441,28.518375346452913,-4.999947744687851
-428,23.51842760176506,-4.999944487731211
-414,18.51848311403385,-4.999935709154837
-400,13.518547404879012,-4.999925680588071
-386,8.51862172429094,-4.463228699722362
-372,4.055393024568578,-2.844084889668014
-358,1.2113081349005639,-1.732220336830421
-344,-0.5209122019298569,-0.9869434814997258
-330,-1.5078556834295826,-0.5286009030296883
-316,-2.036456586459271,-0.27084344983924324
-302,-2.3073000362985145,-0.13496358154009488
-288,-2.4422636178386097,-0.06643358565311336
-274,-2.5086972034917228,-0.03239290225428424
-260,-2.541090105746007,-0.01568088822000258
-246,-2.5567709939660097,-0.007579469318901288
-232,-2.564350463284911,-0.00366092038729608
-218,-2.5680113836722067,-0.0017676185273177547
-204,-2.569779002199525,-8.533216373396211E-4
-190,-2.5706323238368642,-4.1190893180191655E-4
-176,-2.5710442327686662,-1.988256424074178E-4
-162,-2.5712430584110737,-9.596994464424788E-5
-148,-2.5713390283557183,-4.6322721948029694E-5
-134,-2.571385351077666,-2.2358926863180385E-5
-120,-2.571407710004529,-1.07921233987065E-5
